Información relacionada a:,Primas, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS PRIMAS","MONTO BRUTO DE LAS PRIMAS","MONTO NETO DE LAS PRIMAS","TIPO DE MONEDA DE LAS PRIMAS","PERIODICIDAD DE LAS PRIMAS"
1583469085,"13/07/22","13/07/22","Compensación por antigüedad","14321.6","","MN","MENSUAL"
1583469086,"13/07/22","13/07/22","Compensación por antigüedad","3948.98","","MN","MENSUAL"
1583469133,"13/07/22","13/07/22","Compensación por antigüedad","3392.34","","MN","MENSUAL"
1583469134,"13/07/22","13/07/22","Compensación por antigüedad","12730.32","","MN","MENSUAL"
1583469180,"13/07/22","13/07/22","Compensación por antigüedad","9643.42","","MN","MENSUAL"
1583469181,"13/07/22","13/07/22","Compensación por antigüedad","5157.88","","MN","MENSUAL"
1583469182,"13/07/22","13/07/22","Compensación por antigüedad","8911.48","","MN","MENSUAL"
1583469223,"13/07/22","13/07/22","Compensación por antigüedad","3872.78","","MN","MENSUAL"
1583469224,"13/07/22","13/07/22","Compensación por antigüedad","15203.42","","MN","MENSUAL"
1583469225,"13/07/22","13/07/22","Compensación por antigüedad","6445.04","","MN","MENSUAL"
1583469273,"13/07/22","13/07/22","Compensación por antigüedad","6801.98","","MN","MENSUAL"
1583469274,"13/07/22","13/07/22","Compensación por antigüedad","9273.08","","MN","MENSUAL"
1583469275,"13/07/22","13/07/22","Compensación por antigüedad","6461.88","","MN","MENSUAL"
1583469323,"13/07/22","13/07/22","Compensación por antigüedad","11926.44","","MN","MENSUAL"
1583469366,"13/07/22","13/07/22","Compensación por antigüedad","3134.32","","MN","MENSUAL"
1583469367,"13/07/22","13/07/22","Compensación por antigüedad","4899.98","","MN","MENSUAL"
1583469368,"13/07/22","13/07/22","Compensación por antigüedad","4440.58","","MN","MENSUAL"
1583469415,"13/07/22","13/07/22","Compensación por antigüedad","4899.98","","MN","MENSUAL"
1583468601,"13/07/22","13/07/22","Compensación por antigüedad","4840.98","","MN","MENSUAL"
1583468699,"13/07/22","13/07/22","Compensación por antigüedad","15912.9","","MN","MENSUAL"
1583468700,"13/07/22","13/07/22","Compensación por antigüedad","3876.96","","MN","MENSUAL"
1583468701,"13/07/22","13/07/22","Compensación por antigüedad","10204.66","","MN","MENSUAL"
1583468938,"13/07/22","13/07/22","Compensación por antigüedad","4356.88","","MN","MENSUAL"
1583468939,"13/07/22","13/07/22","Compensación por antigüedad","3948.98","","MN","MENSUAL"
1583468940,"13/07/22","13/07/22","Compensación por antigüedad","4839.2","","MN","MENSUAL"
1583469324,"13/07/22","13/07/22","Compensación por antigüedad","3225.72","","MN","MENSUAL"
1583469325,"13/07/22","13/07/22","Compensación por antigüedad","4846.2","","MN","MENSUAL"
1583469413,"13/07/22","13/07/22","Compensación por antigüedad","5718.45","","MN","MENSUAL"
1583469414,"13/07/22","13/07/22","Compensación por antigüedad","4603.88","","MN","MENSUAL"
1583469462,"13/07/22","13/07/22","Compensación por antigüedad","2323.66","","MN","MENSUAL"
1583469463,"13/07/22","13/07/22","Compensación por antigüedad","1020.1","","MN","MENSUAL"
1583469464,"13/07/22","13/07/22","Compensación por antigüedad","11457.28","","MN","MENSUAL"
1583469512,"13/07/22","13/07/22","Compensación por antigüedad","2957.7","","MN","MENSUAL"
1583469513,"13/07/22","13/07/22","Compensación por antigüedad","8911.22","","MN","MENSUAL"
1583469514,"13/07/22","13/07/22","Compensación por antigüedad","8070.56","","MN","MENSUAL"
1583469552,"13/07/22","13/07/22","Compensación por antigüedad","11987.71","","MN","MENSUAL"
1583469593,"13/07/22","13/07/22","Compensación por antigüedad","3094.72","","MN","MENSUAL"
1583469594,"13/07/22","13/07/22","Compensación por antigüedad","4361.58","","MN","MENSUAL"
1583469643,"13/07/22","13/07/22","Compensación por antigüedad","10820.76","","MN","MENSUAL"
1583469644,"13/07/22","13/07/22","Compensación por antigüedad","3225.78","","MN","MENSUAL"
1583469645,"13/07/22","13/07/22","Compensación por antigüedad","15494.12","","MN","MENSUAL"
1583469692,"13/07/22","13/07/22","Compensación por antigüedad","1253.72","","MN","MENSUAL"
1583469693,"13/07/22","13/07/22","Compensación por antigüedad","1211.54","","MN","MENSUAL"
1583469695,"13/07/22","13/07/22","Compensación por antigüedad","1936.38","","MN","MENSUAL"
1583467407,"13/07/22","13/07/22","Compensación por antigüedad","20686.78","","MN","MENSUAL"
1583467408,"13/07/22","13/07/22","Compensación por antigüedad","20483","","MN","MENSUAL"
1583467451,"13/07/22","13/07/22","Compensación por antigüedad","19891.12","","MN","MENSUAL"
1583467452,"13/07/22","13/07/22","Compensación por antigüedad","5093.28","","MN","MENSUAL"
1583467453,"13/07/22","13/07/22","Compensación por antigüedad","8923.86","","MN","MENSUAL"
1583467500,"13/07/22","13/07/22","Compensación por antigüedad","9530.76","","MN","MENSUAL"
1583467501,"13/07/22","13/07/22","Compensación por antigüedad","8381.56","","MN","MENSUAL"
1583467502,"13/07/22","13/07/22","Compensación por antigüedad","12389.18","","MN","MENSUAL"
1583467550,"13/07/22","13/07/22","Compensación por antigüedad","6293.28","","MN","MENSUAL"
1583467551,"13/07/22","13/07/22","Compensación por antigüedad","1768.88","","MN","MENSUAL"
1583467552,"13/07/22","13/07/22","Compensación por antigüedad","4759","","MN","MENSUAL"
1583467593,"13/07/22","13/07/22","Compensación por antigüedad","8431.06","","MN","MENSUAL"
1583467594,"13/07/22","13/07/22","Compensación por antigüedad","2517.3","","MN","MENSUAL"
1583467596,"13/07/22","13/07/22","Compensación por antigüedad","3073.18","","MN","MENSUAL"
1583467638,"13/07/22","13/07/22","Compensación por antigüedad","15697.02","","MN","MENSUAL"
1583467639,"13/07/22","13/07/22","Compensación por antigüedad","18635.08","","MN","MENSUAL"
1583467640,"13/07/22","13/07/22","Compensación por antigüedad","8059.2","","MN","MENSUAL"
1583467681,"13/07/22","13/07/22","Compensación por antigüedad","12539.7","","MN","MENSUAL"
1583467682,"13/07/22","13/07/22","Compensación por antigüedad","4339.54","","MN","MENSUAL"
1583467730,"13/07/22","13/07/22","Compensación por antigüedad","9164.2","","MN","MENSUAL"
1583467731,"13/07/22","13/07/22","Compensación por antigüedad","8059.2","","MN","MENSUAL"
1583467732,"13/07/22","13/07/22","Compensación por antigüedad","6051.22","","MN","MENSUAL"
1583467773,"13/07/22","13/07/22","Compensación por antigüedad","4120.14","","MN","MENSUAL"
1583467774,"13/07/22","13/07/22","Compensación por antigüedad","2975.64","","MN","MENSUAL"
1583467776,"13/07/22","13/07/22","Compensación por antigüedad","21463.66","","MN","MENSUAL"
1583467817,"13/07/22","13/07/22","Compensación por antigüedad","13330.06","","MN","MENSUAL"
1583467818,"13/07/22","13/07/22","Compensación por antigüedad","20473.22","","MN","MENSUAL"
1583467819,"13/07/22","13/07/22","Compensación por antigüedad","5754.86","","MN","MENSUAL"
1583467867,"13/07/22","13/07/22","Compensación por antigüedad","7751.48","","MN","MENSUAL"
1583467868,"13/07/22","13/07/22","Compensación por antigüedad","18299.84","","MN","MENSUAL"
1583467869,"13/07/22","13/07/22","Compensación por antigüedad","5498.74","","MN","MENSUAL"
1583467916,"13/07/22","13/07/22","Compensación por antigüedad","7269.3","","MN","MENSUAL"
1583467917,"13/07/22","13/07/22","Compensación por antigüedad","12579.78","","MN","MENSUAL"
1583467918,"13/07/22","13/07/22","Compensación por antigüedad","10733.8","","MN","MENSUAL"
1583467960,"13/07/22","13/07/22","Compensación por antigüedad","3392.34","","MN","MENSUAL"
1583467961,"13/07/22","13/07/22","Compensación por antigüedad","6445.04","","MN","MENSUAL"
1583467962,"13/07/22","13/07/22","Compensación por antigüedad","9557.26","","MN","MENSUAL"
1583468009,"13/07/22","13/07/22","Compensación por antigüedad","18299.84","","MN","MENSUAL"
1583468010,"13/07/22","13/07/22","Compensación por antigüedad","8431.06","","MN","MENSUAL"
1583468011,"13/07/22","13/07/22","Compensación por antigüedad","15784.1","","MN","MENSUAL"
1583468059,"13/07/22","13/07/22","Compensación por antigüedad","13330.06","","MN","MENSUAL"
1583468060,"13/07/22","13/07/22","Compensación por antigüedad","19685.86","","MN","MENSUAL"
1583468061,"13/07/22","13/07/22","Compensación por antigüedad","15784.1","","MN","MENSUAL"
1583468109,"13/07/22","13/07/22","Compensación por antigüedad","5567.12","","MN","MENSUAL"
1583468152,"13/07/22","13/07/22","Compensación por antigüedad","5567.12","","MN","MENSUAL"
1583468153,"13/07/22","13/07/22","Compensación por antigüedad","2445.16","","MN","MENSUAL"
1583468154,"13/07/22","13/07/22","Compensación por antigüedad","8064.48","","MN","MENSUAL"
1583468199,"13/07/22","13/07/22","Compensación por antigüedad","1410.44","","MN","MENSUAL"
1583468200,"13/07/22","13/07/22","Compensación por antigüedad","10076.22","","MN","MENSUAL"
1583468201,"13/07/22","13/07/22","Compensación por antigüedad","17504.2","","MN","MENSUAL"
1583468249,"13/07/22","13/07/22","Compensación por antigüedad","2746.76","","MN","MENSUAL"
1583468250,"13/07/22","13/07/22","Compensación por antigüedad","1723.88","","MN","MENSUAL"
1583468251,"13/07/22","13/07/22","Compensación por antigüedad","3876.96","","MN","MENSUAL"
1583468287,"13/07/22","13/07/22","Compensación por antigüedad","4719.8","","MN","MENSUAL"
1583468288,"13/07/22","13/07/22","Compensación por antigüedad","15117.26","","MN","MENSUAL"
1583468289,"13/07/22","13/07/22","Compensación por antigüedad","9171.6","","MN","MENSUAL"
1583468337,"13/07/22","13/07/22","Compensación por antigüedad","4081.18","","MN","MENSUAL"
1583468338,"13/07/22","13/07/22","Compensación por antigüedad","17504.2","","MN","MENSUAL"
1583468339,"13/07/22","13/07/22","Compensación por antigüedad","21482.42","","MN","MENSUAL"
1583468389,"13/07/22","13/07/22","Compensación por antigüedad","7697.92","","MN","MENSUAL"
1583468390,"13/07/22","13/07/22","Compensación por antigüedad","2323.66","","MN","MENSUAL"
1583468439,"13/07/22","13/07/22","Compensación por antigüedad","6964.78","","MN","MENSUAL"
1583468440,"13/07/22","13/07/22","Compensación por antigüedad","2220.3","","MN","MENSUAL"
1583468441,"13/07/22","13/07/22","Compensación por antigüedad","3433.44","","MN","MENSUAL"
1583468482,"13/07/22","13/07/22","Compensación por antigüedad","15912.9","","MN","MENSUAL"
1583468483,"13/07/22","13/07/22","Compensación por antigüedad","5826.08","","MN","MENSUAL"
1583468529,"13/07/22","13/07/22","Compensación por antigüedad","7490.19","","MN","MENSUAL"
1583468530,"13/07/22","13/07/22","Compensación por antigüedad","1214.4","","MN","MENSUAL"
1583468531,"13/07/22","13/07/22","Compensación por antigüedad","5083.02","","MN","MENSUAL"
1583468603,"13/07/22","13/07/22","Compensación por antigüedad","4598.94","","MN","MENSUAL"
1583468604,"13/07/22","13/07/22","Compensación por antigüedad","2180.78","","MN","MENSUAL"
1583468605,"13/07/22","13/07/22","Compensación por antigüedad","1097","","MN","MENSUAL"
1583468652,"13/07/22","13/07/22","Compensación por antigüedad","9667.56","","MN","MENSUAL"
1583468653,"13/07/22","13/07/22","Compensación por antigüedad","4387.76","","MN","MENSUAL"
1583468654,"13/07/22","13/07/22","Compensación por antigüedad","3519.04","","MN","MENSUAL"
1583468702,"13/07/22","13/07/22","Compensación por antigüedad","4840.98","","MN","MENSUAL"
1583468703,"13/07/22","13/07/22","Compensación por antigüedad","2323.66","","MN","MENSUAL"
1583468704,"13/07/22","13/07/22","Compensación por antigüedad","1453.86","","MN","MENSUAL"
1583468751,"13/07/22","13/07/22","Compensación por antigüedad","11223.23","","MN","MENSUAL"
1583468752,"13/07/22","13/07/22","Compensación por antigüedad","4703.82","","MN","MENSUAL"
1583468753,"13/07/22","13/07/22","Compensación por antigüedad","14321.6","","MN","MENSUAL"
1583468841,"13/07/22","13/07/22","Compensación por antigüedad","7348.73","","MN","MENSUAL"
1583468842,"13/07/22","13/07/22","Compensación por antigüedad","15117.26","","MN","MENSUAL"
1583468844,"13/07/22","13/07/22","Compensación por antigüedad","8727.18","","MN","MENSUAL"
1583468891,"13/07/22","13/07/22","Compensación por antigüedad","2423.1","","MN","MENSUAL"
1583468892,"13/07/22","13/07/22","Compensación por antigüedad","3931.78","","MN","MENSUAL"
1583468893,"13/07/22","13/07/22","Compensación por antigüedad","15117.26","","MN","MENSUAL"
1583468941,"13/07/22","13/07/22","Compensación por antigüedad","5451.96","","MN","MENSUAL"
1583468942,"13/07/22","13/07/22","Compensación por antigüedad","1938.48","","MN","MENSUAL"
1583468943,"13/07/22","13/07/22","Compensación por antigüedad","2130.02","","MN","MENSUAL"
1583468984,"13/07/22","13/07/22","Compensación por antigüedad","4114.84","","MN","MENSUAL"
1583468985,"13/07/22","13/07/22","Compensación por antigüedad","4609.78","","MN","MENSUAL"
1583468986,"13/07/22","13/07/22","Compensación por antigüedad","1097","","MN","MENSUAL"
1583469035,"13/07/22","13/07/22","Compensación por antigüedad","4839.2","","MN","MENSUAL"
1583469036,"13/07/22","13/07/22","Compensación por antigüedad","4603.88","","MN","MENSUAL"
1583469087,"13/07/22","13/07/22","Compensación por antigüedad","12671.86","","MN","MENSUAL"
1583469088,"13/07/22","13/07/22","Compensación por antigüedad","3526.1","","MN","MENSUAL"
1583469089,"13/07/22","13/07/22","Compensación por antigüedad","3861.64","","MN","MENSUAL"
1583469136,"13/07/22","13/07/22","Compensación por antigüedad","1742.74","","MN","MENSUAL"
1583469137,"13/07/22","13/07/22","Compensación por antigüedad","2710.94","","MN","MENSUAL"
1583469138,"13/07/22","13/07/22","Compensación por antigüedad","4361.58","","MN","MENSUAL"
1583469183,"13/07/22","13/07/22","Compensación por antigüedad","5834.82","","MN","MENSUAL"
1583469184,"13/07/22","13/07/22","Compensación por antigüedad","7349.2","","MN","MENSUAL"
1583469185,"13/07/22","13/07/22","Compensación por antigüedad","12671.86","","MN","MENSUAL"
1583469226,"13/07/22","13/07/22","Compensación por antigüedad","12783.36","","MN","MENSUAL"
1583469227,"13/07/22","13/07/22","Compensación por antigüedad","12671.86","","MN","MENSUAL"
1583469229,"13/07/22","13/07/22","Compensación por antigüedad","5448.74","","MN","MENSUAL"
1583469276,"13/07/22","13/07/22","Compensación por antigüedad","1723.88","","MN","MENSUAL"
1583469277,"13/07/22","13/07/22","Compensación por antigüedad","3872.78","","MN","MENSUAL"
1583469278,"13/07/22","13/07/22","Compensación por antigüedad","3872.78","","MN","MENSUAL"
1583469326,"13/07/22","13/07/22","Compensación por antigüedad","6420.32","","MN","MENSUAL"
1583469327,"13/07/22","13/07/22","Compensación por antigüedad","6801.98","","MN","MENSUAL"
1583469328,"13/07/22","13/07/22","Compensación por antigüedad","5865.08","","MN","MENSUAL"
1583469369,"13/07/22","13/07/22","Compensación por antigüedad","9643.42","","MN","MENSUAL"
1583469416,"13/07/22","13/07/22","Compensación por antigüedad","3892.7","","MN","MENSUAL"
1583469417,"13/07/22","13/07/22","Compensación por antigüedad","8163.72","","MN","MENSUAL"
1583469418,"13/07/22","13/07/22","Compensación por antigüedad","1253.72","","MN","MENSUAL"
1583469465,"13/07/22","13/07/22","Compensación por antigüedad","5571.82","","MN","MENSUAL"
1583469467,"13/07/22","13/07/22","Compensación por antigüedad","3876.96","","MN","MENSUAL"
1583469515,"13/07/22","13/07/22","Compensación por antigüedad","2907.72","","MN","MENSUAL"
1583469516,"13/07/22","13/07/22","Compensación por antigüedad","10733.8","","MN","MENSUAL"
1583469517,"13/07/22","13/07/22","Compensación por antigüedad","11330.12","","MN","MENSUAL"
1583469553,"13/07/22","13/07/22","Compensación por antigüedad","12325.06","","MN","MENSUAL"
1583469554,"13/07/22","13/07/22","Compensación por antigüedad","7075.9","","MN","MENSUAL"
1583469555,"13/07/22","13/07/22","Compensación por antigüedad","3060.34","","MN","MENSUAL"
1583469598,"13/07/22","13/07/22","Compensación por antigüedad","4120.14","","MN","MENSUAL"
1583469595,"13/07/22","13/07/22","Compensación por antigüedad","2890.32","","MN","MENSUAL"
1583469596,"13/07/22","13/07/22","Compensación por antigüedad","3969.9","","MN","MENSUAL"
1583469597,"13/07/22","13/07/22","Compensación por antigüedad","4120.14","","MN","MENSUAL"
1583469739,"13/07/22","13/07/22","Compensación por antigüedad","1805.26","","MN","MENSUAL"
1583469740,"13/07/22","13/07/22","Compensación por antigüedad","2639.28","","MN","MENSUAL"
1583469741,"13/07/22","13/07/22","Compensación por antigüedad","2048.78","","MN","MENSUAL"
1583467409,"13/07/22","13/07/22","Compensación por antigüedad","9170.64","","MN","MENSUAL"
1583468110,"13/07/22","13/07/22","Compensación por antigüedad","5567.12","","MN","MENSUAL"
1583468111,"13/07/22","13/07/22","Compensación por antigüedad","11039.64","","MN","MENSUAL"
1583468391,"13/07/22","13/07/22","Compensación por antigüedad","2130.02","","MN","MENSUAL"
1583468484,"13/07/22","13/07/22","Compensación por antigüedad","3098.22","","MN","MENSUAL"
1583468579,"13/07/22","13/07/22","Compensación por antigüedad","4840.98","","MN","MENSUAL"
1583468580,"13/07/22","13/07/22","Compensación por antigüedad","4840.98","","MN","MENSUAL"
1583468581,"13/07/22","13/07/22","Compensación por antigüedad","6015.38","","MN","MENSUAL"
1583468795,"13/07/22","13/07/22","Compensación por antigüedad","6964.78","","MN","MENSUAL"
1583468796,"13/07/22","13/07/22","Compensación por antigüedad","5754.86","","MN","MENSUAL"
1583468797,"13/07/22","13/07/22","Compensación por antigüedad","1355.46","","MN","MENSUAL"
1583469370,"13/07/22","13/07/22","Compensación por antigüedad","12093.8","","MN","MENSUAL"
1583469371,"13/07/22","13/07/22","Compensación por antigüedad","2725.62","","MN","MENSUAL"
1583469646,"13/07/22","13/07/22","Compensación por antigüedad","3225.78","","MN","MENSUAL"
1583469647,"13/07/22","13/07/22","Compensación por antigüedad","4361.58","","MN","MENSUAL"
1583469648,"13/07/22","13/07/22","Compensación por antigüedad","15209","","MN","MENSUAL"
1583469696,"13/07/22","13/07/22","Compensación por antigüedad","850.08","","MN","MENSUAL"
1583469697,"13/07/22","13/07/22","Compensación por antigüedad","2237.58","","MN","MENSUAL"
1583469698,"13/07/22","13/07/22","Compensación por antigüedad","2975.64","","MN","MENSUAL"
1583469742,"13/07/22","13/07/22","Compensación por antigüedad","2907.72","","MN","MENSUAL"
1583469743,"13/07/22","13/07/22","Compensación por antigüedad","3098.22","","MN","MENSUAL"
1583469744,"13/07/22","13/07/22","Compensación por antigüedad","2323.66","","MN","MENSUAL"
1583467410,"13/07/22","13/07/22","Compensación por antigüedad","7875.06","","MN","MENSUAL"
1583467411,"13/07/22","13/07/22","Compensación por antigüedad","6293.28","","MN","MENSUAL"
1583467412,"13/07/22","13/07/22","Compensación por antigüedad","9530.76","","MN","MENSUAL"
1583467454,"13/07/22","13/07/22","Compensación por antigüedad","18299.84","","MN","MENSUAL"
1583467455,"13/07/22","13/07/22","Compensación por antigüedad","6293.28","","MN","MENSUAL"
1583467456,"13/07/22","13/07/22","Compensación por antigüedad","16208.8","","MN","MENSUAL"
1583467503,"13/07/22","13/07/22","Compensación por antigüedad","6658.56","","MN","MENSUAL"
1583467504,"13/07/22","13/07/22","Compensación por antigüedad","9336.26","","MN","MENSUAL"
1583467505,"13/07/22","13/07/22","Compensación por antigüedad","4811.4","","MN","MENSUAL"
1583467553,"13/07/22","13/07/22","Compensación por antigüedad","21826.32","","MN","MENSUAL"
1583467554,"13/07/22","13/07/22","Compensación por antigüedad","9130.48","","MN","MENSUAL"
1583467555,"13/07/22","13/07/22","Compensación por antigüedad","15912.9","","MN","MENSUAL"
1583467641,"13/07/22","13/07/22","Compensación por antigüedad","10276.3","","MN","MENSUAL"
1583467642,"13/07/22","13/07/22","Compensación por antigüedad","19095.48","","MN","MENSUAL"
1583467643,"13/07/22","13/07/22","Compensación por antigüedad","20341.99","","MN","MENSUAL"
1583467683,"13/07/22","13/07/22","Compensación por antigüedad","13417.26","","MN","MENSUAL"
1583467733,"13/07/22","13/07/22","Compensación por antigüedad","4250.48","","MN","MENSUAL"
1583467734,"13/07/22","13/07/22","Compensación por antigüedad","18635.08","","MN","MENSUAL"
1583467735,"13/07/22","13/07/22","Compensación por antigüedad","24445.74","","MN","MENSUAL"
1583467777,"13/07/22","13/07/22","Compensación por antigüedad","5248.97","","MN","MENSUAL"
1583467820,"13/07/22","13/07/22","Compensación por antigüedad","3150.02","","MN","MENSUAL"
1583467821,"13/07/22","13/07/22","Compensación por antigüedad","10923.92","","MN","MENSUAL"
1583467822,"13/07/22","13/07/22","Compensación por antigüedad","7269.3","","MN","MENSUAL"
1583467870,"13/07/22","13/07/22","Compensación por antigüedad","10202.96","","MN","MENSUAL"
1583467871,"13/07/22","13/07/22","Compensación por antigüedad","4803.22","","MN","MENSUAL"
1583467872,"13/07/22","13/07/22","Compensación por antigüedad","18829.94","","MN","MENSUAL"
1583467919,"13/07/22","13/07/22","Compensación por antigüedad","17889.68","","MN","MENSUAL"
1583467920,"13/07/22","13/07/22","Compensación por antigüedad","4603.88","","MN","MENSUAL"
1583467921,"13/07/22","13/07/22","Compensación por antigüedad","16470.38","","MN","MENSUAL"
1583467963,"13/07/22","13/07/22","Compensación por antigüedad","5801.11","","MN","MENSUAL"
1583468012,"13/07/22","13/07/22","Compensación por antigüedad","9145.14","","MN","MENSUAL"
1583468014,"13/07/22","13/07/22","Compensación por antigüedad","5045.92","","MN","MENSUAL"
1583468015,"13/07/22","13/07/22","Compensación por antigüedad","5325.08","","MN","MENSUAL"
1583468062,"13/07/22","13/07/22","Compensación por antigüedad","1700.18","","MN","MENSUAL"
1583468063,"13/07/22","13/07/22","Compensación por antigüedad","2904.58","","MN","MENSUAL"
1583468064,"13/07/22","13/07/22","Compensación por antigüedad","7894.18","","MN","MENSUAL"
1583468112,"13/07/22","13/07/22","Compensación por antigüedad","6360.62","","MN","MENSUAL"
1583468113,"13/07/22","13/07/22","Compensación por antigüedad","18299.84","","MN","MENSUAL"
1583468114,"13/07/22","13/07/22","Compensación por antigüedad","2323.66","","MN","MENSUAL"
1583468155,"13/07/22","13/07/22","Compensación por antigüedad","6057.74","","MN","MENSUAL"
1583468156,"13/07/22","13/07/22","Compensación por antigüedad","6966.4","","MN","MENSUAL"
1583468157,"13/07/22","13/07/22","Compensación por antigüedad","16398.86","","MN","MENSUAL"
1583468202,"13/07/22","13/07/22","Compensación por antigüedad","17628.96","","MN","MENSUAL"
1583468203,"13/07/22","13/07/22","Compensación por antigüedad","17902.02","","MN","MENSUAL"
1583468204,"13/07/22","13/07/22","Compensación por antigüedad","17689.84","","MN","MENSUAL"
1583468252,"13/07/22","13/07/22","Compensación por antigüedad","2517.3","","MN","MENSUAL"
1583468253,"13/07/22","13/07/22","Compensación por antigüedad","6124.98","","MN","MENSUAL"
1583468254,"13/07/22","13/07/22","Compensación por antigüedad","4356.88","","MN","MENSUAL"
1583468290,"13/07/22","13/07/22","Compensación por antigüedad","940.28","","MN","MENSUAL"
1583468291,"13/07/22","13/07/22","Compensación por antigüedad","2969.12","","MN","MENSUAL"
1583468292,"13/07/22","13/07/22","Compensación por antigüedad","8847.38","","MN","MENSUAL"
1583468340,"13/07/22","13/07/22","Compensación por antigüedad","6769.72","","MN","MENSUAL"
1583468341,"13/07/22","13/07/22","Compensación por antigüedad","15280.76","","MN","MENSUAL"
1583468342,"13/07/22","13/07/22","Compensación por antigüedad","8064.48","","MN","MENSUAL"
1583468392,"13/07/22","13/07/22","Compensación por antigüedad","5083.02","","MN","MENSUAL"
1583468393,"13/07/22","13/07/22","Compensación por antigüedad","2777.86","","MN","MENSUAL"
1583468394,"13/07/22","13/07/22","Compensación por antigüedad","7697.92","","MN","MENSUAL"
1583468442,"13/07/22","13/07/22","Compensación por antigüedad","3600.38","","MN","MENSUAL"
1583468443,"13/07/22","13/07/22","Compensación por antigüedad","6769.72","","MN","MENSUAL"
1583468444,"13/07/22","13/07/22","Compensación por antigüedad","15653.46","","MN","MENSUAL"
1583468485,"13/07/22","13/07/22","Compensación por antigüedad","9547.74","","MN","MENSUAL"
1583468486,"13/07/22","13/07/22","Compensación por antigüedad","3634.64","","MN","MENSUAL"
1583468487,"13/07/22","13/07/22","Compensación por antigüedad","12170.92","","MN","MENSUAL"
1583468534,"13/07/22","13/07/22","Compensación por antigüedad","6360.62","","MN","MENSUAL"
1583467597,"13/07/22","13/07/22","Compensación por antigüedad","7979.14","","MN","MENSUAL"
1583467598,"13/07/22","13/07/22","Compensación por antigüedad","3668.24","","MN","MENSUAL"
1583467599,"13/07/22","13/07/22","Compensación por antigüedad","6269.07","","MN","MENSUAL"
1583467684,"13/07/22","13/07/22","Compensación por antigüedad","3407.02","","MN","MENSUAL"
1583467686,"13/07/22","13/07/22","Compensación por antigüedad","4598.94","","MN","MENSUAL"
1583467778,"13/07/22","13/07/22","Compensación por antigüedad","21482.42","","MN","MENSUAL"
1583467779,"13/07/22","13/07/22","Compensación por antigüedad","19891.12","","MN","MENSUAL"
1583467964,"13/07/22","13/07/22","Compensación por antigüedad","5801.11","","MN","MENSUAL"
1583467965,"13/07/22","13/07/22","Compensación por antigüedad","4114.84","","MN","MENSUAL"
1583468532,"13/07/22","13/07/22","Compensación por antigüedad","3917.9","","MN","MENSUAL"
1583468533,"13/07/22","13/07/22","Compensación por antigüedad","3673.24","","MN","MENSUAL"
1583468582,"13/07/22","13/07/22","Compensación por antigüedad","4290.72","","MN","MENSUAL"
1583468583,"13/07/22","13/07/22","Compensación por antigüedad","6057.74","","MN","MENSUAL"
1583468584,"13/07/22","13/07/22","Compensación por antigüedad","5722.42","","MN","MENSUAL"
1583468607,"13/07/22","13/07/22","Compensación por antigüedad","1938.48","","MN","MENSUAL"
1583468608,"13/07/22","13/07/22","Compensación por antigüedad","1567.16","","MN","MENSUAL"
1583468655,"13/07/22","13/07/22","Compensación por antigüedad","13624.64","","MN","MENSUAL"
1583468656,"13/07/22","13/07/22","Compensación por antigüedad","6057.74","","MN","MENSUAL"
1583468657,"13/07/22","13/07/22","Compensación por antigüedad","15406.32","","MN","MENSUAL"
1583468754,"13/07/22","13/07/22","Compensación por antigüedad","15276.38","","MN","MENSUAL"
1583468755,"13/07/22","13/07/22","Compensación por antigüedad","7638.18","","MN","MENSUAL"
1583468757,"13/07/22","13/07/22","Compensación por antigüedad","6964.78","","MN","MENSUAL"
1583468798,"13/07/22","13/07/22","Compensación por antigüedad","3392.34","","MN","MENSUAL"
1583468799,"13/07/22","13/07/22","Compensación por antigüedad","2820.88","","MN","MENSUAL"
1583468800,"13/07/22","13/07/22","Compensación por antigüedad","2052.78","","MN","MENSUAL"
1583468845,"13/07/22","13/07/22","Compensación por antigüedad","11597.64","","MN","MENSUAL"
1583468894,"13/07/22","13/07/22","Compensación por antigüedad","1761.9","","MN","MENSUAL"
1583468895,"13/07/22","13/07/22","Compensación por antigüedad","5754.86","","MN","MENSUAL"
1583468896,"13/07/22","13/07/22","Compensación por antigüedad","4603.88","","MN","MENSUAL"
1583468944,"13/07/22","13/07/22","Compensación por antigüedad","2130.02","","MN","MENSUAL"
1583468945,"13/07/22","13/07/22","Compensación por antigüedad","2975.64","","MN","MENSUAL"
1583468987,"13/07/22","13/07/22","Compensación por antigüedad","16097.74","","MN","MENSUAL"
1583468988,"13/07/22","13/07/22","Compensación por antigüedad","1355.46","","MN","MENSUAL"
1583469090,"13/07/22","13/07/22","Compensación por antigüedad","4609.78","","MN","MENSUAL"
1583469091,"13/07/22","13/07/22","Compensación por antigüedad","5780.8","","MN","MENSUAL"
1583469092,"13/07/22","13/07/22","Compensación por antigüedad","5480.24","","MN","MENSUAL"
1583469140,"13/07/22","13/07/22","Compensación por antigüedad","12671.86","","MN","MENSUAL"
1583469141,"13/07/22","13/07/22","Compensación por antigüedad","13525.96","","MN","MENSUAL"
